Product Name,Quantity Sold,Unit Price,Date of Sale,Region,Total Sales
Station,36,35.79,2025-01-22,East,1288.44
Pattern,26,29.17,2024-10-27,East,758.42
Everybody,27,19.79,2024-06-09,North,534.33
Certainly,48,72.85,2024-11-26,North,3496.8
Student,71,52.18,2024-07-10,South,3704.78
Learn,23,36.66,2024-12-18,North,843.18
Between,98,61.13,2024-11-17,North,5990.74
Animal,66,37.69,2024-10-14,South,2487.54
Other,19,53.95,2024-06-21,North,1025.05
Much,85,27.05,2024-02-06,East,2299.25
All,57,64.27,2024-06-03,South,3663.39
Son,70,37.41,2024-09-22,West,2618.7
Wonder,97,78.19,2025-01-13,North,7584.43
Interview,88,6.82,2024-09-08,North,600.16
Design,100,31.38,2024-11-23,East,3138.0
Laugh,99,39.39,2025-01-15,West,3899.61
Require,81,97.29,2024-03-27,East,7880.49
Range,70,71.53,2024-08-09,East,5007.1
Rule,29,45.07,2024-04-25,East,1307.03
About,57,86.82,2024-03-07,East,4948.74
Whatever,49,51.04,2024-06-14,East,2500.96
Treatment,100,6.11,2024-05-29,East,611.0
True,79,43.72,2024-04-27,South,3453.88
Course,69,97.31,2024-07-26,West,6714.39
Order,44,23.1,2024-05-09,East,1016.4
Million,97,57.66,2024-03-11,East,5593.02
Impact,10,44.48,2025-01-23,South,444.8
Tend,37,98.25,2024-12-04,North,3635.25
Dream,23,20.27,2025-01-11,East,466.21
Film,72,24.99,2025-01-16,North,1799.28
Listen,62,8.59,2024-09-05,East,532.58
Receive,41,23.21,2024-11-27,North,951.61
Yard,43,75.9,2024-01-28,East,3263.7
What,94,64.5,2025-01-11,South,6063.0
Fear,33,84.36,2024-09-25,West,2783.88
New,58,99.81,2024-07-27,West,5788.98
Region,40,87.86,2024-04-17,North,3514.4
Sense,73,55.39,2024-07-20,East,4043.47
Up,17,97.08,2025-01-17,East,1650.36
Radio,84,9.76,2024-06-13,West,819.84
More,47,85.62,2024-10-21,South,4024.14
Few,93,42.1,2024-05-24,East,3915.3
Plant,62,9.55,2024-03-28,East,592.1
Election,95,75.74,2024-08-30,East,7195.3
Trade,26,27.96,2024-05-04,North,726.96
Inside,77,72.96,2024-03-21,West,5617.92
Political,29,40.9,2024-10-23,West,1186.1
Partner,29,55.68,2024-03-14,South,1614.72
Sign,15,12.33,2024-09-01,East,184.95
Remain,62,20.29,2024-04-29,South,1257.98
Some,85,48.99,2024-12-14,North,4164.15
Student,23,50.97,2024-01-27,North,1172.31
Defense,95,41.2,2024-06-03,South,3914.0
Place,31,88.88,2025-01-13,North,2755.28
Say,29,31.08,2024-07-05,West,901.32
Black,22,83.39,2024-04-13,North,1834.58
War,90,87.86,2024-07-23,West,7907.4
Magazine,84,14.58,2024-04-11,West,1224.72
Tonight,93,48.91,2024-06-19,East,4548.63
Pressure,73,96.75,2024-05-07,West,7062.75
Politics,40,37.28,2024-07-15,West,1491.2
Congress,29,34.34,2024-09-05,West,995.86
Option,39,74.08,2024-11-30,West,2889.12
Card,38,11.68,2024-09-27,South,443.84
Daughter,14,39.23,2024-09-07,West,549.22
Likely,38,63.93,2024-03-02,West,2429.34
Side,66,60.63,2024-12-09,East,4001.58
His,11,39.29,2024-02-03,South,432.19
Call,72,30.16,2024-09-09,East,2171.52
Where,42,95.31,2025-01-15,South,4003.02
Own,95,18.52,2024-02-07,South,1759.4
Expect,77,29.58,2024-08-10,West,2277.66
Even,77,71.45,2024-11-09,West,5501.65
Speech,8,41.86,2024-10-07,North,334.88
Environment,34,69.21,2024-03-12,North,2353.14
Friend,62,80.59,2025-01-20,East,4996.58
Culture,30,77.88,2025-01-26,North,2336.4
Pay,94,18.62,2024-08-23,West,1750.28
Some,36,64.36,2024-03-09,South,2316.96
House,85,61.86,2025-01-19,West,5258.1
Ok,48,22.37,2025-01-09,South,1073.76
Degree,25,61.84,2024-10-24,North,1546.0
Set,47,51.48,2024-07-24,East,2419.56
Car,75,84.8,2024-12-23,West,6360.0
Decision,23,80.93,2024-07-19,South,1861.39
Recently,75,28.27,2024-12-24,South,2120.25
Answer,87,72.83,2024-08-29,North,6336.21
Season,26,47.49,2024-10-12,South,1234.74
Apply,66,7.31,2024-12-17,West,482.46
Might,49,11.46,2025-01-12,South,561.54
Summer,72,73.71,2024-12-10,South,5307.12
Section,28,83.15,2024-11-12,West,2328.2
Miss,57,61.26,2024-05-24,East,3491.82
Thing,3,33.12,2024-03-10,South,99.36
From,87,44.01,2024-05-20,North,3828.87
Everybody,26,48.95,2024-12-20,West,1272.7
Make,51,54.26,2024-06-10,South,2767.26
Us,83,25.2,2024-03-27,North,2091.6
Letter,95,73.62,2024-07-16,South,6993.9
Eye,39,79.99,2025-01-01,North,3119.61
See,85,36.63,2024-02-16,West,3113.55
Attention,13,22.07,2024-05-27,West,286.91
Be,16,53.95,2024-04-06,North,863.2
Big,95,37.45,2024-09-14,West,3557.75
Yourself,2,58.3,2024-02-20,South,116.6
Threat,100,52.99,2024-10-07,West,5299.0
Talk,50,99.61,2024-12-14,North,4980.5
Turn,93,70.93,2024-02-02,South,6596.49
Always,92,95.64,2024-05-06,South,8798.88
Toward,11,75.31,2024-09-14,North,828.41
Put,16,54.14,2025-01-15,West,866.24
Choice,80,5.41,2024-09-23,East,432.8
Meet,15,29.68,2024-03-04,North,445.2
Light,53,94.34,2024-06-29,North,5000.02
Entire,66,54.45,2024-02-15,West,3593.7
Cup,42,97.1,2024-02-24,West,4078.2
Report,46,66.57,2024-07-31,South,3062.22
Per,96,72.75,2024-12-31,North,6984.0
Feel,6,17.23,2024-07-22,West,103.38
Weight,31,40.35,2024-07-05,West,1250.85
Majority,2,7.71,2024-08-04,East,15.42
Letter,41,78.46,2024-06-11,North,3216.86
Recently,47,97.56,2024-10-02,East,4585.32
Information,77,27.34,2024-07-17,South,2105.18
Year,84,67.66,2024-10-12,West,5683.44
Turn,61,11.77,2024-12-21,West,717.97
Address,97,31.12,2024-03-08,West,3018.64
Training,22,11.87,2024-10-19,East,261.14
Court,78,63.38,2025-01-19,South,4943.64
Poor,100,13.55,2024-12-16,West,1355.0
Help,28,86.46,2024-07-01,South,2420.88
Outside,78,67.85,2024-09-25,South,5292.3
List,9,91.92,2024-05-23,South,827.28
Idea,26,38.04,2024-04-26,North,989.04
Receive,73,77.11,2024-06-05,East,5629.03
Matter,37,98.37,2024-12-12,East,3639.69
Watch,84,57.0,2024-11-16,West,4788.0
Usually,75,89.65,2024-11-26,West,6723.75
Hard,78,56.56,2024-08-08,East,4411.68
Possible,22,68.63,2024-03-22,West,1509.86
System,45,75.78,2024-07-01,East,3410.1
Situation,96,28.88,2024-10-03,South,2772.48
Can,52,76.64,2024-06-12,West,3985.28
Find,33,23.41,2024-08-24,North,772.53
Now,18,35.77,2025-01-14,West,643.86
Fear,40,16.83,2025-01-12,North,673.2
Author,37,43.7,2024-05-30,South,1616.9
Authority,38,12.98,2024-12-09,West,493.24
Participant,44,48.22,2024-06-08,South,2121.68
Mention,26,80.66,2024-09-20,North,2097.16
Visit,87,65.86,2024-03-29,East,5729.82
Six,74,48.42,2024-04-25,South,3583.08
While,32,41.75,2024-12-22,South,1336.0
Meeting,56,88.09,2025-01-23,South,4933.04
Tough,87,72.26,2024-07-22,South,6286.62
Six,30,73.32,2024-03-04,West,2199.6
Actually,14,34.61,2024-09-15,North,484.54
Race,84,36.5,2024-07-02,South,3066.0
Success,41,21.41,2025-01-11,West,877.81
Check,24,19.63,2024-05-08,South,471.12
Central,48,89.88,2024-06-08,East,4314.24
What,70,80.84,2025-01-04,West,5658.8
Stock,71,20.02,2024-04-28,North,1421.42
Weight,28,67.61,2024-08-18,West,1893.08
Environmental,33,53.73,2024-09-14,North,1773.09
Usually,37,88.39,2024-12-27,West,3270.43
Song,8,11.15,2024-06-15,North,89.2
Very,8,51.88,2024-01-30,North,415.04
System,15,37.68,2024-09-01,North,565.2
Responsibility,96,55.66,2025-01-14,East,5343.36
These,55,44.76,2024-02-19,East,2461.8
Understand,14,78.91,2024-04-05,North,1104.74
Century,74,23.0,2024-04-05,West,1702.0
Guy,12,48.14,2025-01-23,West,577.68
Interest,61,82.14,2024-04-29,West,5010.54
Her,100,18.05,2024-08-03,East,1805.0
Pm,7,86.9,2024-05-02,North,608.3
Anyone,68,54.88,2024-07-27,South,3731.84
Raise,46,12.53,2024-02-26,East,576.38
As,73,16.97,2024-08-16,North,1238.81
Performance,63,53.61,2024-07-22,East,3377.43
Type,54,8.37,2024-06-19,North,451.98
Series,43,88.63,2024-08-05,North,3811.09
Father,5,63.72,2024-10-16,North,318.6
Common,17,62.16,2024-02-27,North,1056.72
Represent,6,11.82,2024-05-09,East,70.92
One,50,16.8,2024-04-18,West,840.0
Everyone,35,33.01,2024-12-18,East,1155.35
Serve,32,92.53,2024-07-07,West,2960.96
Black,5,51.89,2024-08-05,South,259.45
Minute,38,77.62,2024-05-08,West,2949.56
From,31,34.36,2024-07-29,North,1065.16
Anything,91,90.38,2024-12-05,North,8224.58
Pressure,76,94.6,2024-07-09,North,7189.6
Candidate,38,8.0,2024-08-03,West,304.0
Staff,25,38.23,2024-06-12,North,955.75
Music,90,44.0,2024-08-26,East,3960.0
Treat,93,68.93,2024-12-20,North,6410.49
Through,17,31.2,2024-05-29,West,530.4
Assume,78,85.71,2024-10-19,South,6685.38
Wind,43,65.36,2024-12-05,South,2810.48
Already,32,94.31,2024-05-10,South,3017.92
Buy,98,92.42,2024-08-28,West,9057.16
Place,15,9.6,2025-01-03,North,144.0
One,84,40.48,2024-09-30,North,3400.32
Easy,29,38.0,2024-10-23,West,1102.0
Read,48,5.44,2024-06-11,South,261.12
Stay,17,42.93,2024-03-12,North,729.81
Push,19,47.54,2024-06-21,South,903.26
Myself,56,13.14,2024-10-25,North,735.84
Simple,18,30.51,2024-12-31,South,549.18
Officer,90,95.64,2024-12-13,East,8607.6
Respond,66,87.45,2024-10-25,South,5771.7
Carry,57,20.44,2024-04-29,West,1165.08
Water,50,7.81,2024-05-11,East,390.5
Affect,97,84.52,2024-09-16,West,8198.44
Now,57,18.77,2024-10-25,West,1069.89
Hot,96,56.19,2024-11-05,West,5394.24
Sister,41,32.51,2024-12-07,South,1332.91
Other,45,11.18,2024-10-21,West,503.1
Indeed,32,27.21,2024-07-04,North,870.72
Stand,91,11.01,2024-06-24,East,1001.91
Loss,33,17.15,2024-09-15,North,565.95
Find,54,82.89,2024-12-03,East,4476.06
Between,75,95.95,2024-10-07,East,7196.25
Society,53,16.56,2024-11-23,South,877.68
Space,26,24.85,2024-11-17,East,646.1
Win,46,89.87,2024-04-28,West,4134.02
Structure,35,12.5,2024-11-16,East,437.5
Purpose,5,82.43,2024-07-12,West,412.15
Party,12,85.94,2024-06-12,East,1031.28
Near,79,48.31,2024-10-29,East,3816.49
Significant,19,18.73,2024-03-17,West,355.87
Property,13,82.6,2024-04-27,East,1073.8
Rise,96,45.43,2024-12-10,East,4361.28
Fall,57,49.89,2024-02-23,West,2843.73
True,56,33.52,2024-04-15,South,1877.12
Activity,94,45.18,2024-12-02,East,4246.92
Significant,87,67.83,2024-05-15,East,5901.21
Water,99,70.6,2024-07-12,East,6989.4
Painting,46,48.82,2024-04-18,South,2245.72
Appear,8,50.66,2024-07-10,South,405.28
Happy,59,39.01,2024-09-27,West,2301.59
Then,51,39.4,2024-02-06,West,2009.4
System,88,9.71,2024-03-10,West,854.48
Indicate,71,21.43,2025-01-15,South,1521.53
Health,50,67.32,2024-10-28,North,3366.0
Speak,95,18.62,2024-04-05,West,1768.9
Require,11,76.1,2024-06-07,East,837.1
Performance,100,37.5,2024-02-08,North,3750.0
Seven,56,59.82,2025-01-08,South,3349.92
Heart,38,59.4,2024-11-14,East,2257.2
Plant,61,16.59,2024-02-22,North,1011.99
System,92,36.97,2024-05-24,West,3401.24
Notice,52,12.89,2024-06-23,North,670.28
Anything,1,81.0,2024-11-23,North,81.0
Poor,94,11.73,2024-09-09,South,1102.62
Local,24,47.89,2024-05-23,West,1149.36
Run,8,52.91,2024-09-18,West,423.28
Whom,35,22.61,2024-12-29,North,791.35
Fish,76,50.85,2024-09-07,East,3864.6
Trade,83,43.19,2024-06-23,North,3584.77
Production,97,77.78,2024-12-03,West,7544.66
Rise,98,74.07,2024-09-25,South,7258.86
When,83,77.43,2024-11-30,South,6426.69
Hard,81,10.09,2024-09-01,North,817.29
Score,49,51.05,2025-01-09,West,2501.45
Candidate,51,28.82,2024-10-28,North,1469.82
Tonight,56,81.41,2024-11-11,West,4558.96
Plant,59,58.34,2024-11-06,East,3442.06
Already,62,20.71,2024-07-16,North,1284.02
Eat,81,91.98,2024-08-08,East,7450.38
Pull,54,17.35,2024-01-28,South,936.9
Rise,53,70.6,2024-03-06,West,3741.8
Tree,66,19.09,2024-02-05,South,1259.94
Bag,97,27.72,2024-10-17,West,2688.84
Any,73,50.42,2024-06-05,East,3680.66
Hard,54,63.88,2024-05-10,West,3449.52
Protect,89,67.73,2024-02-18,East,6027.97
Identify,41,69.1,2024-07-18,South,2833.1
Discussion,100,42.81,2024-09-20,North,4281.0
Memory,93,71.5,2024-07-22,North,6649.5
Physical,61,45.34,2024-02-16,East,2765.74
Project,21,10.48,2024-02-04,East,220.08
Section,64,98.21,2024-10-07,East,6285.44
Build,87,42.1,2024-08-05,North,3662.7
Exactly,89,11.47,2024-02-10,South,1020.83
Contain,68,55.22,2024-04-14,East,3754.96
Each,33,72.42,2024-12-04,West,2389.86
Style,88,14.65,2024-11-03,North,1289.2
Field,85,80.66,2024-09-22,East,6856.1
Various,72,34.11,2024-10-24,South,2455.92
Effect,30,23.57,2024-11-04,South,707.1
Maybe,75,54.32,2024-09-09,East,4074.0
Minute,45,83.62,2024-02-05,East,3762.9
Leader,27,17.48,2024-04-20,East,471.96
Lay,4,96.34,2025-01-07,East,385.36
Claim,98,91.82,2024-12-25,West,8998.36
Station,40,60.48,2024-05-30,East,2419.2
Before,88,52.22,2024-02-07,West,4595.36
Kitchen,78,37.62,2024-01-31,South,2934.36
Number,51,21.16,2024-06-30,North,1079.16
Require,56,26.16,2024-03-28,East,1464.96
Yes,18,45.11,2024-06-24,North,811.98
Single,100,54.62,2024-11-22,South,5462.0
Land,12,32.4,2024-03-21,East,388.8
Unit,45,62.12,2024-12-08,South,2795.4
Amount,82,62.43,2024-01-29,North,5119.26
From,75,40.71,2024-07-22,North,3053.25
Arrive,84,98.56,2024-10-17,South,8279.04
Analysis,95,34.61,2024-01-27,South,3287.95
Agency,4,14.64,2024-10-10,South,58.56
Benefit,17,6.52,2024-02-10,South,110.84
Run,91,89.86,2024-08-25,South,8177.26
Thousand,91,77.85,2024-07-20,North,7084.35
Surface,19,65.41,2024-02-20,West,1242.79
Which,72,69.92,2024-06-10,East,5034.24
Man,90,36.9,2024-12-04,South,3321.0
Wide,6,11.12,2024-12-06,North,66.72
Crime,36,63.25,2024-03-12,South,2277.0
Soon,3,65.65,2024-09-13,East,196.95
Gas,70,13.81,2024-05-03,West,966.7
Some,81,38.06,2024-05-28,East,3082.86
Early,29,51.26,2024-07-29,West,1486.54
Bank,50,49.25,2024-08-28,North,2462.5
Hold,85,13.3,2024-05-21,West,1130.5
Soldier,63,59.54,2024-09-18,East,3751.02
Than,50,18.13,2024-06-04,North,906.5
Party,68,45.85,2024-03-01,West,3117.8
Require,98,93.1,2024-07-20,North,9123.8
Affect,79,62.72,2024-12-09,West,4954.88
Treat,2,72.19,2024-02-01,East,144.38
Before,70,88.63,2024-05-22,South,6204.1
Food,62,72.19,2024-10-22,North,4475.78
Argue,77,72.82,2024-06-14,North,5607.14
Partner,30,54.74,2024-07-14,South,1642.2
Those,91,10.71,2024-11-02,West,974.61
Rate,85,41.65,2024-07-26,North,3540.25
Series,32,80.21,2024-12-27,East,2566.72
Course,66,81.36,2024-09-22,South,5369.76
Size,52,85.71,2024-04-30,North,4456.92
Goal,97,94.23,2024-02-28,North,9140.31
Including,92,5.59,2024-10-22,North,514.28
Performance,73,73.93,2024-10-19,West,5396.89
Pattern,3,71.72,2024-01-28,West,215.16
Red,89,97.26,2024-04-08,South,8656.14
Key,43,69.96,2024-02-01,West,3008.28
Society,95,70.97,2024-08-24,West,6742.15
Main,66,81.28,2025-01-20,North,5364.48
Result,24,98.77,2024-08-13,West,2370.48
Deal,39,45.81,2024-12-21,East,1786.59
Plan,37,37.03,2024-07-25,North,1370.11
Should,37,6.78,2024-08-30,East,250.86
Two,2,38.01,2024-05-07,West,76.02
Control,54,46.54,2024-12-21,North,2513.16
Game,62,70.28,2024-04-18,West,4357.36
State,40,60.22,2024-04-27,East,2408.8
Various,15,93.55,2024-10-12,East,1403.25
War,100,22.72,2024-07-02,East,2272.0
Free,21,6.49,2024-02-14,East,136.29
Conference,4,44.94,2024-06-10,East,179.76
Parent,58,91.5,2024-05-30,South,5307.0
Middle,84,44.21,2024-05-20,South,3713.64
Thing,60,99.46,2024-07-14,East,5967.6
Popular,32,65.15,2024-03-29,North,2084.8
Contain,58,53.22,2024-07-20,West,3086.76
Avoid,44,79.57,2024-06-09,West,3501.08
Available,77,72.17,2024-11-13,West,5557.09
Along,39,86.8,2024-10-03,West,3385.2
Generation,47,31.02,2024-02-24,West,1457.94
Able,84,93.05,2024-06-23,North,7816.2
Miss,58,42.61,2024-12-09,East,2471.38
Charge,99,77.79,2024-07-23,North,7701.21
Free,97,48.92,2024-12-09,North,4745.24
Try,80,25.56,2024-04-26,East,2044.8
Specific,39,44.8,2024-02-28,East,1747.2
Suddenly,38,8.59,2025-01-23,West,326.42
Tough,35,76.05,2024-05-21,West,2661.75
Land,25,18.79,2024-02-19,West,469.75
Will,48,52.91,2025-01-05,South,2539.68
Market,100,30.24,2024-06-17,South,3024.0
Reflect,5,94.6,2024-06-19,West,473.0
Who,86,16.67,2024-09-07,South,1433.62
Bank,77,39.8,2024-11-29,North,3064.6
Cut,45,17.22,2024-01-29,West,774.9
Nation,12,92.21,2024-03-20,South,1106.52
Eight,9,28.63,2024-12-07,West,257.67
Store,48,69.62,2024-10-28,South,3341.76
Outside,11,59.41,2025-01-01,East,653.51
Decision,39,90.83,2024-07-28,South,3542.37
Entire,76,71.27,2024-09-04,East,5416.52
Run,59,86.45,2024-10-25,South,5100.55
Meet,63,99.23,2025-01-05,North,6251.49
Use,1,86.86,2024-09-12,North,86.86
Small,98,42.56,2024-09-21,East,4170.88
Kind,46,7.38,2024-10-28,North,339.48
Size,63,14.08,2025-01-02,West,887.04
Great,67,48.6,2025-01-21,West,3256.2
Day,34,74.15,2024-07-16,South,2521.1
Benefit,32,6.36,2024-03-17,West,203.52
Produce,44,95.06,2024-07-01,South,4182.64
Least,33,23.25,2024-11-07,South,767.25
Since,18,85.9,2024-11-28,West,1546.2
Poor,63,91.45,2024-06-06,West,5761.35
Ago,2,63.51,2024-05-29,West,127.02
Both,27,13.97,2024-08-07,East,377.19
National,58,49.97,2025-01-22,West,2898.26
Break,3,47.08,2024-04-03,South,141.24
Find,60,56.05,2024-11-22,West,3363.0
Myself,98,71.24,2024-03-30,East,6981.52
Adult,24,95.16,2024-09-29,West,2283.84
Challenge,63,93.66,2024-12-02,North,5900.58
Service,95,68.65,2024-02-23,East,6521.75
Health,8,96.53,2024-06-20,South,772.24
General,62,5.42,2024-07-05,West,336.04
How,5,71.34,2024-03-05,East,356.7
Cut,53,55.36,2025-01-21,South,2934.08
Include,48,33.63,2025-01-14,East,1614.24
Suddenly,65,6.07,2024-05-04,North,394.55
Security,37,50.27,2024-08-30,West,1859.99
Ok,44,61.16,2024-11-03,North,2691.04
Standard,95,61.75,2024-12-27,West,5866.25
Near,12,99.91,2024-04-18,East,1198.92
Or,80,14.53,2024-12-02,East,1162.4
Purpose,96,13.8,2024-09-29,East,1324.8
Difficult,66,89.24,2024-05-27,West,5889.84
Want,99,75.11,2024-05-01,East,7435.89
Whether,8,29.65,2024-05-29,West,237.2
Another,45,92.92,2024-12-18,South,4181.4
Alone,10,92.24,2024-05-02,West,922.4
New,88,28.94,2025-01-07,West,2546.72
Present,31,30.95,2024-06-13,North,959.45
Water,82,58.31,2024-05-15,South,4781.42
Experience,96,62.78,2024-10-21,West,6026.88
Finally,91,46.2,2024-10-28,East,4204.2
Vote,46,5.75,2024-08-29,East,264.5
Number,69,69.84,2024-02-12,East,4818.96
Article,40,52.48,2024-06-07,East,2099.2
Security,44,61.48,2024-11-03,West,2705.12
Pretty,81,12.41,2024-06-05,North,1005.21
Power,90,78.84,2024-06-12,South,7095.6
Morning,29,43.94,2024-04-25,North,1274.26
School,9,10.35,2024-11-09,South,93.15
Rich,55,9.3,2025-01-15,East,511.5
Participant,1,30.39,2024-04-11,East,30.39
Agency,3,78.77,2024-04-22,West,236.31
Collection,93,39.65,2024-11-25,South,3687.45
Throw,34,97.04,2024-08-04,West,3299.36
But,80,21.85,2024-06-21,North,1748.0
Degree,14,18.83,2024-03-16,South,263.62
Hand,98,65.66,2024-05-17,South,6434.68
Share,82,14.45,2024-03-09,West,1184.9
Nation,79,45.69,2024-11-25,South,3609.51
Coach,95,74.72,2025-01-10,West,7098.4
Blood,31,94.7,2024-11-15,East,2935.7
Stay,47,24.6,2024-06-05,North,1156.2
Show,55,47.68,2024-04-27,North,2622.4
Main,3,61.8,2024-09-30,North,185.4
Cover,97,98.62,2024-08-31,East,9566.14
Set,19,75.92,2024-10-09,West,1442.48
President,76,21.9,2025-01-20,North,1664.4
Bar,72,29.64,2024-04-15,West,2134.08
Include,40,51.76,2024-02-03,East,2070.4
Friend,86,53.52,2024-02-29,North,4602.72
Turn,90,67.25,2024-11-08,North,6052.5
Step,65,30.73,2024-08-05,North,1997.45
Weight,5,58.11,2025-01-01,East,290.55
Another,7,55.69,2024-03-04,West,389.83
Show,25,81.06,2024-04-29,East,2026.5
Lay,64,41.05,2024-07-10,East,2627.2
Strong,42,38.47,2024-06-05,East,1615.74
Old,66,13.15,2024-06-27,East,867.9
Number,71,36.89,2024-07-03,East,2619.19
Least,54,88.03,2024-07-29,South,4753.62
Compare,63,99.63,2024-07-10,West,6276.69
Successful,5,32.81,2024-01-27,North,164.05
Goal,53,45.07,2024-09-05,East,2388.71
Include,4,27.45,2024-01-28,East,109.8
Or,10,57.69,2024-12-22,East,576.9
Window,81,15.87,2024-12-01,West,1285.47
Choose,88,23.96,2024-06-26,East,2108.48
Bit,77,93.18,2024-03-17,West,7174.86
Nation,70,47.83,2024-12-24,North,3348.1
Station,89,10.58,2024-05-20,South,941.62
Ask,23,68.03,2024-07-20,West,1564.69
Security,83,34.93,2024-11-07,North,2899.19
Of,31,42.46,2024-02-05,East,1316.26
Memory,85,66.65,2024-12-14,South,5665.25
Wrong,58,46.54,2024-12-03,North,2699.32
Especially,39,24.95,2024-03-21,East,973.05
Born,9,64.88,2024-04-11,West,583.92
Five,93,96.65,2024-04-11,North,8988.45
Response,90,60.62,2024-03-10,West,5455.8
Pretty,94,10.02,2024-09-24,East,941.88
Be,77,57.53,2024-05-05,East,4429.81
Fund,26,41.59,2024-09-06,South,1081.34
Foreign,87,44.28,2024-11-24,North,3852.36
Very,98,27.25,2024-11-18,South,2670.5
Suddenly,44,23.55,2024-07-26,South,1036.2
Nice,18,38.4,2024-07-08,North,691.2
Mr,16,46.51,2024-03-14,East,744.16
Phone,17,10.48,2024-07-03,West,178.16
Girl,51,42.93,2025-01-20,East,2189.43
Voice,18,67.25,2024-07-09,West,1210.5
Kind,52,93.73,2024-04-13,North,4873.96
Size,75,74.61,2024-03-26,South,5595.75
Lead,81,49.31,2024-12-14,North,3994.11
Authority,33,5.23,2024-03-12,West,172.59
Thousand,22,77.87,2024-02-14,North,1713.14
Hotel,64,47.65,2024-07-07,East,3049.6
Fund,13,6.61,2025-01-23,West,85.93
Ago,11,29.8,2024-12-15,West,327.8
Stand,65,78.58,2024-04-29,South,5107.7
Write,4,55.58,2024-06-21,West,222.32
Ago,26,63.15,2024-12-25,North,1641.9
Help,77,98.2,2024-12-13,South,7561.4
Four,95,18.15,2024-10-30,East,1724.25
Real,60,87.0,2024-02-25,South,5220.0
Case,43,78.98,2024-07-18,West,3396.14
Benefit,50,61.52,2024-02-05,West,3076.0
My,50,79.82,2024-10-08,South,3991.0
Deal,49,86.18,2025-01-11,East,4222.82
Good,91,24.14,2024-11-05,West,2196.74
Writer,91,47.77,2024-09-15,South,4347.07
Pressure,85,70.02,2024-02-25,East,5951.7
Western,53,56.43,2024-07-27,South,2990.79
Let,24,80.15,2024-07-10,West,1923.6
Amount,54,32.94,2024-08-07,North,1778.76
Create,92,64.88,2024-05-04,East,5968.96
Several,37,38.15,2024-03-30,West,1411.55
Likely,93,63.24,2024-03-09,North,5881.32
Five,1,67.0,2024-11-24,West,67.0
Bit,57,67.53,2024-06-17,South,3849.21
We,28,38.34,2024-10-23,North,1073.52
News,62,37.86,2025-01-03,East,2347.32
Manage,20,58.33,2024-06-01,South,1166.6
Thank,34,74.28,2024-10-13,East,2525.52
Light,64,92.04,2024-06-29,West,5890.56
Large,23,24.38,2024-02-12,North,560.74
Rest,12,85.99,2024-03-23,North,1031.88
Act,56,90.78,2024-10-14,West,5083.68
She,10,11.14,2024-03-12,East,111.4
Use,83,11.14,2024-05-31,South,924.62
Note,69,45.6,2024-10-10,East,3146.4
Option,83,21.37,2024-11-07,East,1773.71
Key,19,44.28,2024-03-23,South,841.32
Toward,1,88.66,2024-07-05,South,88.66
Same,34,47.64,2024-08-13,East,1619.76
Others,70,91.25,2024-01-31,West,6387.5
Serve,11,68.68,2024-11-08,North,755.48
Physical,9,8.71,2024-02-13,East,78.39
Happy,86,42.65,2024-12-10,East,3667.9
